date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2017-06-30,ewma,0.01,0.0038863881521050275,0.062340902721287464,18743.403931010704,9371.701965505334,8497.320525601102,0.00023380320882203853,0.00023379450457333397,0.00023460983977749626,3.40642394989789,0.1140178674375835,0.18274494336634114,8.247407655876442e-05,8.246537231005986e-05,8.24589986132943e-05,2.0,0.06662450026631135
2017-06-30,ewma,0.05,0.0038863881521050275,0.062340902721287464,4173.005621916631,2086.5028109583154,1577.7091621658578,0.00014986122299262886,0.00014968563001373372,0.0001518760752988353,2.715280694355024,0.09515051329528021,0.11939487636154271,8.309634354402803e-05,8.292075056513287e-05,8.327755593480252e-05,1.9999999999999998,0.07009926219479623
2017-06-30,ledoit_wolf,0.001,0.003863707373602902,0.06215872725211562,904.2007101593183,452.10035507966097,-50.569413417956184,5.6562983357030215e-05,5.656242678733308e-05,5.654455085506581e-05,1.5657523639377189,0.05896592405826728,0.0398762454950977,5.6562983357030236e-05,5.65624267873331e-05,5.654455085506582e-05,1.5657523639377193,0.0589659240582673
2017-06-30,ledoit_wolf,0.01,0.003863707373602902,0.06215872725211562,722.5140833151243,361.2570416575625,-50.569413417956184,5.6562983357030215e-05,5.655427910832565e-05,5.638851528222827e-05,1.5657523639377189,0.05896592405826728,0.0398762454950977,5.6562983357030236e-05,5.655427910832567e-05,5.638851528222829e-05,1.5657523639377193,0.0589659240582673
2017-06-30,ledoit_wolf,0.05,0.003863707373602902,0.06215872725211562,613.5467239561603,306.7733619780801,-50.569413417956184,5.6562983357030215e-05,5.6387390378135065e-05,5.584356758853622e-05,1.5657523639377189,0.05896592405826728,0.0398762454950977,5.6562983357030236e-05,5.6387390378135085e-05,5.584356758853626e-05,1.5657523639377193,0.0589659240582673
2017-06-30,oas,0.001,0.003866701624802436,0.06218280811287342,1053.0725304784196,526.5362652392128,20.269158567455968,7.39486600191458e-05,7.394810344944866e-05,7.393609048243123e-05,1.752383720848534,0.0660856820013927,0.049463709379994086,7.394866001914583e-05,7.394810344944869e-05,7.393609048243129e-05,1.7523837208485344,0.06608568200139271
2017-06-30,oas,0.01,0.003866701624802436,0.06218280811287342,872.6610183745809,436.33050918729055,20.269158567455968,7.39486600191458e-05,7.393995577044124e-05,7.383345061904423e-05,1.752383720848534,0.0660856820013927,0.049463709379994086,7.394866001914583e-05,7.393995577044126e-05,7.383345061904424e-05,1.7523837208485344,0.06608568200139271
2017-06-30,oas,0.05,0.003866701624802436,0.06218280811287342,769.3608356394043,384.68041781970203,20.269158567455968,7.39486600191458e-05,7.377306704025064e-05,7.352581718957645e-05,1.752383720848534,0.0660856820013927,0.049463709379994086,7.394866001914583e-05,7.377306704025067e-05,7.352581718957646e-05,1.7523837208485344,0.06608568200139271
2017-06-30,shrink,0.001,0.0038741464468111117,0.06224264170816589,2149.9477159712524,1074.9738579856282,541.2519599496619,0.00016485463209279114,0.000164854075523094,0.0001648739335718578,1.9762174449581624,0.12710704924255262,0.0862820182555461,0.00016485463209279114,0.000164854075523094,0.0001648739335718578,1.9762174449581624,0.12710704924255262
2017-06-30,shrink,0.01,0.0038741464468111117,0.06224264170816589,1974.7368951540743,987.3684475770372,541.2519599496619,0.00016485463209279114,0.00016484592784408658,0.00016506155220839436,1.9762174449581624,0.12710704924255262,0.0862820182555461,0.00016485463209279114,0.00016484592784408658,0.00016506155220839436,1.9762174449581624,0.12710704924255262
2017-06-30,shrink,0.05,0.0038741464468111117,0.06224264170816589,1894.550895915175,947.2754479575872,541.2519599496619,0.00016485463209279114,0.000164679039113896,0.00016604395655636447,1.9762174449581624,0.12710704924255262,0.0862820182555461,0.00016485463209279114,0.000164679039113896,0.00016604395655636447,1.9762174449581624,0.12710704924255262
2017-06-30,persistence,0.001,0.003898760670240543,0.0624400566162503,263919.62329526054,131959.81164763035,125897.02997195262,0.00011412414066094931,0.00011412358409125218,0.00011411542347772854,1.9021227204135773,0.08601466637792339,0.05415540235527872,0.00011412414066094938,0.00011412358409125224,0.00011411542347772862,1.9021227204135782,0.08601466637792342
2017-06-30,persistence,0.01,0.003898760670240543,0.0624400566162503,26445.08049254816,13222.540246274106,12160.088910498029,0.00011251690763477572,0.00011250820338607116,0.00011243667873214596,1.8923900652509367,0.0855439279539991,0.05358971761047616,0.00011251690763477572,0.00011250820338607116,0.00011243667873214596,1.8923900652509367,0.0855439279539991
2017-06-30,persistence,0.05,0.003898760670240543,0.0624400566162503,5328.900501093433,2664.4502505467162,2107.0315230432593,0.00010572551005279021,0.00010554991707389506,0.00010539445907545708,1.8503420136602935,0.08351019376704133,0.051207014544298504,0.00010572551005279021,0.00010554991707389506,0.00010539445907545708,1.8503420136602935,0.08351019376704133
2017-07-10,D0_pca8,0.001,5.252276065798485e-05,0.007247258837518145,377113.6904234067,188556.84521170167,188424.28468000802,3.853690894280788e-05,3.853667080694953e-05,3.8587526547029274e-05,3.8918559878959202,0.17744035230290933,0.2715439857205142,7.411211169826988e-06,7.410973033968636e-06,7.4204313159090285e-06,1.9999999999999996,0.09184767832445098
