date,method,cond_number_hat,cond_number_real,min_eig_hat,min_eig_real,logeig_mse_top,logeig_mse_mid,logeig_mse_bot,inv_frob_sq,leverage_l1
2018-05-16,D0_pca8,9831.599699316557,2188.593660072538,3.0083730652979926e-07,2.3755740592317937e-06,33.95891380077612,,4.270099404982164,738255011199661.0,3.2747434461525358
2018-05-16,rolling,3517.441126336676,2188.593660072538,4.415354357691214e-06,2.3755740592317937e-06,0.23271015537287779,,0.38421251149901814,8327088141299.251,4.784092367127417
2018-05-16,ewma,2863.855522777849,2188.593660072538,3.1574086833175e-06,2.3755740592317937e-06,0.07229529971045105,,0.08094732430070938,7288801871510.131,4.613781711803783
2018-05-16,ledoit_wolf,47.276252238788054,2188.593660072538,0.0001868613334558254,2.3755740592317937e-06,0.18537560683413976,,19.054336139453177,14059688630580.652,1.8885148451705147
2018-05-16,oas,216.09929189613817,2188.593660072538,6.0813728979726296e-05,2.3755740592317937e-06,0.18752200571998057,,10.514299421435274,13605688093368.576,2.952697276960744
2018-05-16,shrink,419.58997331838196,2188.593660072538,2.8791272624310316e-05,2.3755740592317937e-06,0.20351485630860125,,8.754998431805191,13702800809024.922,2.5204971825278415
2018-05-16,persistence,2434.5452407281573,2188.593660072538,2.7863070613731176e-06,2.3755740592317937e-06,0.08949143056823608,,0.025433202392700815,4310933395135.775,1.9658626351371709
2018-05-23,D0_pca8,9814.278671676866,2482.391327689082,2.941767777178596e-07,2.2002487897540867e-06,31.564692232906793,,4.0487150377789245,758448930280548.6,3.7499921869208332
2018-05-23,rolling,3451.864405093787,2482.391327689082,4.361813116236188e-06,2.2002487897540867e-06,0.2278274626958551,,0.46828997247602616,9944669736350.055,4.59045521749265
2018-05-23,ewma,2442.17664435883,2482.391327689082,3.0078348799530906e-06,2.2002487897540867e-06,0.05122578543885724,,0.09774999042016028,8563696551687.721,4.419442660281683
2018-05-23,ledoit_wolf,43.43381352182411,2482.391327689082,0.00019174309703188494,2.2002487897540867e-06,0.10039087278414749,,19.959320648930902,16419965215793.121,1.9115385164388587
2018-05-23,oas,207.60374011731528,2482.391327689082,6.119383280762487e-05,2.2002487897540867e-06,0.1541734101045597,,11.05878753353935,15924260702889.969,2.9080523357842734
2018-05-23,shrink,423.7840731568143,2482.391327689082,2.7920205664234148e-05,2.2002487897540867e-06,0.15907060236278187,,8.994693628254515,16010262241519.64,2.498284398032961
2018-05-23,persistence,2146.4724415870887,2482.391327689082,2.6698908983863926e-06,2.2002487897540867e-06,0.11241749991560883,,0.037429514673389265,4861723545835.458,1.9548657598697816
2018-05-31,D0_pca8,9624.834255924787,2826.1612846440657,1.3276467323102947e-07,2.304134813583728e-06,31.69885683038309,,8.144603931274869,3844703503562012.5,3.8011326324784127
2018-05-31,rolling,3917.843879878556,2826.1612846440657,3.442887652289407e-06,2.304134813583728e-06,0.0780972521855457,,0.1612867009660432,8109046297316.659,5.260255679936333
2018-05-31,ewma,2476.168172853981,2826.1612846440657,2.8237442066088297e-06,2.304134813583728e-06,0.022557691015603003,,0.041354640195613045,7547291855177.328,4.933796780171361
2018-05-31,ledoit_wolf,198.10525300887517,2826.1612846440657,5.594482823046407e-05,2.304134813583728e-06,0.0722343347079845,,10.173932987834021,14414162179975.277,3.004183681093206
2018-05-31,oas,238.5987741286458,2826.1612846440657,4.775992751927313e-05,2.304134813583728e-06,0.07037803021633948,,9.189878777989982,14293583608038.182,3.164408408462115
2018-05-31,shrink,335.9201791088793,2826.1612846440657,2.85578679874283e-05,2.304134813583728e-06,0.07037511975757602,,8.48762528448104,14564066001110.05,2.555566934211952
2018-05-31,persistence,2220.140433317995,2826.1612846440657,2.472008823624683e-06,2.304134813583728e-06,0.048587182896643835,,0.004945721743656114,4562439056250.828,2.53963097872568
2018-06-07,D0_pca8,9798.40772530106,8361.46996097138,2.528893343802081e-07,1.3156286496964747e-05,36.68098936492892,,15.615925983841189,1251943698024217.8,3.668018258875074
2018-06-07,rolling,3363.9009731441024,8361.46996097138,3.1225693605123073e-06,1.3156286496964747e-05,0.6647583902856227,,2.0685437464183307,3524771259616.883,4.705947723207046
2018-06-07,ewma,2630.7105683691284,8361.46996097138,2.710629010806173e-06,1.3156286496964747e-05,0.8288854053746677,,2.49551116108299,4814717575676.824,4.437344041262207
2018-06-07,ledoit_wolf,118.72904365566205,8361.46996097138,6.800545235431884e-05,1.3156286496964747e-05,0.9331723078079804,,2.6984242508565197,353734780363.25714,2.6572537619533354
2018-06-07,oas,157.20368444757167,8361.46996097138,5.4223141921137486e-05,1.3156286496964747e-05,0.87195234223119,,2.00564517707072,333316776262.726,2.8846777437994535
2018-06-07,shrink,280.70366580393943,8361.46996097138,2.6722500962169943e-05,1.3156286496964747e-05,0.9585553944289449,,1.044319815640159,345890670507.2374,2.5116912822236768
2018-06-07,persistence,2224.5201935154078,8361.46996097138,2.408071164116712e-06,1.3156286496964747e-05,0.9514868571029351,,2.8834528829995243,10151591007307.895,2.3989080955977546
2018-06-14,D0_pca8,9695.639747289353,8296.49812548874,1.6560172677011316e-07,1.326516662116348e-05,36.471667596131496,,19.213364432714364,2758972777759618.0,2.8237925112195437
2018-06-14,rolling,2677.20657186581,8296.49812548874,2.7959566874968383e-06,1.326516662116348e-05,0.8865733482613226,,2.4241460299309123,4574293718415.737,4.025571148548876
2018-06-14,ewma,2236.9250122761227,8296.49812548874,2.3986674929041046e-06,1.326516662116348e-05,1.0724734560521672,,2.924879247904032,6386376962606.06,3.9028532550554886
