date,raw_anchor,mix_lambda,shrink_gamma,regime_assigned,regime_prob_0,regime_raw_0,regime_prob_1,regime_raw_1,regime_prob_2,regime_raw_2,regime_prob_3,regime_raw_3,model_vol_mse,model_vol_mae,model_vol_rmse,mix_vol_mse,mix_vol_mae,mix_vol_rmse,roll_vol_mse,roll_vol_mae,roll_vol_rmse,pers_vol_mse,pers_vol_mae,pers_vol_rmse,shrink_vol_mse,shrink_vol_mae,shrink_vol_rmse
2008-12-22,372,0.3,0.3,1,4.5454545454905263e-13,9.99999999997e-13,0.9999999999986365,0.9999999999970001,4.545454545490619e-13,9.99999999997e-13,4.545454545487232e-13,9.99999999997e-13,0.3875136332370275,0.4204660676101984,0.6225059302826178,0.14545243974522276,0.3131025330793199,0.38138227508003403,0.30322429691754027,0.4911409178258549,0.550658058070106,0.1923316400398145,0.369679852839967,0.4385563134191714,0.3032242969175402,0.4911409178258549,0.550658058070106
2008-12-30,377,0.3,0.3,1,4.5454545454905263e-13,9.99999999997e-13,0.9999999999986365,0.9999999999970001,4.545454545490619e-13,9.99999999997e-13,4.545454545487232e-13,9.99999999997e-13,0.25784185551531924,0.38658319705520555,0.507781306780113,0.11206113418429421,0.2618641104173941,0.3347553348108051,0.19373998980085663,0.3725639531661747,0.44015905057246824,0.11463517252187422,0.2577695718021192,0.3385781630907023,0.19373998980085663,0.3725639531661747,0.44015905057246824
2009-01-07,382,0.3,0.3,2,4.347826086990768e-13,9.99999999997e-13,4.3478260869957894e-13,9.99999999997e-13,0.9999999999986956,0.9999999999970001,4.3478260869854325e-13,9.99999999997e-13,0.35182955683020795,0.38414621317531006,0.5931522206231786,0.12429531225661218,0.2738062184304757,0.35255540310228145,0.18947104020349845,0.37136075057525114,0.4352827129619306,0.1459652613847439,0.2693565956796278,0.38205400323088345,0.18947104020349845,0.37136075057525114,0.4352827129619306
2009-01-14,387,0.3,0.3,2,4.347826086990768e-13,9.99999999997e-13,4.3478260869957894e-13,9.99999999997e-13,0.9999999999986956,0.9999999999970001,4.3478260869854325e-13,9.99999999997e-13,0.34391925553587754,0.44325427762351455,0.5864462938205659,0.11266403506858177,0.2415996684810449,0.3356546365962815,0.1569652066312944,0.32824776217769064,0.3961883474198786,0.15192528166642374,0.27727476092113446,0.3897759377724897,0.1569652066312944,0.32824776217769064,0.3961883474198786
2009-01-22,392,0.3,0.3,2,4.347826086990768e-13,9.99999999997e-13,4.3478260869957894e-13,9.99999999997e-13,0.9999999999986956,0.9999999999970001,4.3478260869854325e-13,9.99999999997e-13,0.3399237010746637,0.37086431233492023,0.5830297600248753,0.1026725367513349,0.2505050940370556,0.32042555570886494,0.1659732524010699,0.3480007921228074,0.40739814972710653,0.0910710462966224,0.23519582410863557,0.3017797976946475,0.16597325240106986,0.34800079212280727,0.4073981497271065
2009-01-29,397,0.3,0.3,3,4.347826086974368e-13,9.999999999969998e-13,4.3478260869895356e-13,9.999999999969998e-13,4.3478260869954865e-13,9.999999999969998e-13,0.9999999999986956,0.999999999997,0.27882789814229453,0.3984566371913328,0.5280415685741934,0.07814056795695853,0.22006211033110895,0.27953634460827903,0.13168730751824087,0.30549146976568653,0.3628874584747189,0.08610314868965123,0.22803558841503319,0.2934333803261845,0.13168730751824087,0.30549146976568653,0.3628874584747189
2009-02-05,402,0.3,0.3,3,2.4185700026743228e-08,5.562710831215093e-08,4.347826223693218e-13,9.999999999980021e-13,4.347826223699169e-13,9.999999999980021e-13,0.9999999758134304,0.9999999443708918,0.21731875889312316,0.3537378848487174,0.4661746012956124,0.07085905383999026,0.20608410453455595,0.2661936397436841,0.08942805042035998,0.23881705317330884,0.2990452313954529,0.09503384258375545,0.2314488217226723,0.3082755951802793,0.08942805042035998,0.23881705317330884,0.2990452313954529
2009-02-12,407,0.3,0.3,0,0.9999999999957,0.9999999999970001,9.999999999991886e-13,9.99999999997e-13,1.0000000000005572e-12,9.99999999997e-13,2.299999999977669e-12,9.99999999997e-13,0.600877669476325,0.5873418408813464,0.7751629954250429,0.12241470375727291,0.2638365661708424,0.3498781270060661,0.056798631683123546,0.18184038150686488,0.23832463507393345,0.0816513643097992,0.21725376456938222,0.2857470285231313,0.05679863168312356,0.18184038150686488,0.23832463507393348
2009-02-20,412,0.3,0.3,0,0.993737872620181,0.997831749891536,9.958972268919408e-13,9.999999999979987e-13,9.958972268932846e-13,9.999999999979987e-13,0.006262127377827128,0.002168250106464133,0.4880430335255632,0.5788672767332192,0.6986007683402325,0.13942697789017747,0.2903830233574702,0.3733992205270084,0.07592885830817857,0.1949020662109019,0.27555191581293453,0.1073063683610296,0.2567624319295862,0.32757650764520585,0.07592885830817857,0.19490206621090195,0.27555191581293453
2009-02-27,417,0.3,0.3,3,1.0903279411786505e-11,3.161951029324711e-11,3.448275862176117e-13,9.999999999979995e-13,3.4482758621807697e-13,9.999999999979995e-13,0.999999999988407,0.9999999999663804,0.09453423337098134,0.22962026662244417,0.3074641985190818,0.0653710863499432,0.19084066821213402,0.25567770014207963,0.0682895222501885,0.1913106025995214,0.26132264014085826,0.10119431001647629,0.25559907464388165,0.31811053113104615,0.0682895222501885,0.19131060259952146,0.26132264014085826
